from_vtd10,district,weight
120030007,6,1.0000000000
120030008,6,1.0000000000
120030009,6,1.0000000000
120050001,2,1.0000000000
120050002,2,1.0000000000
120050003,2,1.0000000000
120050004,2,1.0000000000
120050005,2,1.0000000000
120050006,2,1.0000000000
120050007,2,1.0000000000
120050008,2,1.0000000000
120050009,2,1.0000000000
120050010,2,1.0000000000
120050011,2,1.0000000000
120050012,2,1.0000000000
120050013,2,1.0000000000
120050014,2,1.0000000000
120050015,2,1.0000000000
120050016,2,1.0000000000
120050017,2,1.0000000000
120050018,2,1.0000000000
120050019,2,1.0000000000
120050020,2,1.0000000000
120050021,2,1.0000000000
120050022,2,1.0000000000
120050023,2,1.0000000000
120050024,2,1.0000000000
120050025,2,1.0000000000
120050026,2,1.0000000000
120050027,2,1.0000000000
120050028,2,1.0000000000
120050029,2,1.0000000000
120050030,2,1.0000000000
120050031,2,1.0000000000
120050032,2,1.0000000000
120050033,2,1.0000000000
120050034,2,1.0000000000
120050035,2,1.0000000000
120050036,2,1.0000000000
120050037,2,1.0000000000
120050038,2,1.0000000000
120050039,2,1.0000000000
120050040,2,1.0000000000
120050041,2,1.0000000000
120050042,2,1.0000000000
120050043,2,1.0000000000
120050044,2,1.0000000000
120050045,2,1.0000000000
120050046,2,1.0000000000
120050047,2,1.0000000000
120050048,2,1.0000000000
120050049,2,1.0000000000
120050050,2,1.0000000000
120050051,2,1.0000000000
120050052,2,1.0000000000
120050053,2,1.0000000000
120050054,2,1.0000000000
120050055,2,1.0000000000
120050056,2,1.0000000000
120050057,2,1.0000000000
120050058,2,1.0000000000
120070001,6,1.0000000000
120070002,6,1.0000000000
120070003,6,1.0000000000
120070004,6,1.0000000000
120070005,6,1.0000000000
120070006,6,1.0000000000
120070007,6,1.0000000000
120070008,6,1.0000000000
120070009,6,1.0000000000
120070010,6,1.0000000000
120070011,6,1.0000000000
120070012,6,1.0000000000
120070013,6,1.0000000000
120070014,6,1.0000000000
120070015,6,1.0000000000
120070016,6,1.0000000000
120070017,6,1.0000000000
120070018,6,1.0000000000
120070019,6,1.0000000000
120070020,6,1.0000000000
120090001,8,1.0000000000
120090002,8,1.0000000000
120090003,8,1.0000000000
120090004,8,1.0000000000
120090005,8,1.0000000000
120090006,8,1.0000000000
120090007,19,1.0000000000
120090008,19,1.0000000000
120090009,19,1.0000000000
120090010,19,1.0000000000
120090011,19,1.0000000000
120090012,19,1.0000000000
120090013,19,1.0000000000
120090014,19,1.0000000000
120090015,19,1.0000000000
120090016,19,1.0000000000
120090017,19,1.0000000000
120090018,8,1.0000000000
120090019,8,1.0000000000
120090020,19,1.0000000000
120090021,8,1.0000000000
120090022,19,1.0000000000
120090023,19,1.0000000000
120090024,19,1.0000000000
120090025,19,1.0000000000
120090026,8,1.0000000000
120090027,8,1.0000000000
120090028,8,1.0000000000
120090029,8,1.0000000000
120090030,19,1.0000000000
120090031,19,1.0000000000
120090032,19,1.0000000000
120090033,8,1.0000000000
120090034,8,1.0000000000
120090035,19,1.0000000000
120090036,19,1.0000000000
120090037,19,1.0000000000
120090038,8,1.0000000000
120090039,19,1.0000000000
120090040,19,1.0000000000
120090041,19,1.0000000000
120090042,19,1.0000000000
120090043,19,1.0000000000
120090044,19,1.0000000000
120090045,19,1.0000000000
120090046,19,1.0000000000
120090047,19,1.0000000000
120090048,8,1.0000000000
120090049,8,1.0000000000
120090050,19,1.0000000000
120090051,19,1.0000000000
120090052,19,1.0000000000
120090053,19,1.0000000000
120090054,19,1.0000000000
120090055,19,1.0000000000
120090056,19,1.0000000000
120090057,19,1.0000000000
120090058,19,1.0000000000
120090059,19,1.0000000000
120090060,19,1.0000000000
120090061,19,1.0000000000
120090062,19,1.0000000000
120090063,19,1.0000000000
120090064,19,1.0000000000
120090065,19,1.0000000000
120090066,19,1.0000000000
120090067,19,1.0000000000
120090068,19,1.0000000000
120090069,19,1.0000000000
120090070,19,1.0000000000
120090071,19,1.0000000000
120090072,19,1.0000000000
120090073,19,1.0000000000
120090074,19,1.0000000000
120090075,19,1.0000000000
120090076,19,1.0000000000
120090077,19,1.0000000000
120090078,19,1.0000000000
120090079,19,1.0000000000
120090080,19,1.0000000000
120090081,19,1.0000000000
120090082,19,1.0000000000
120090083,19,1.0000000000
120090084,19,1.0000000000
120090085,19,1.0000000000
120090086,19,1.0000000000
120090087,8,1.0000000000
120090088,8,1.0000000000
120090089,8,1.0000000000
120090090,19,1.0000000000
120090091,19,1.0000000000
120090092,19,1.0000000000
120090093,19,1.0000000000
120090094,19,1.0000000000
120090095,19,1.0000000000
120090096,19,1.0000000000
120090097,19,1.0000000000
120090098,8,1.0000000000
120090099,8,1.0000000000
120090100,19,0.0079600580
120090100,8,0.9920399420
120090101,8,1.0000000000
120090102,17,0.0006266913
120090102,19,0.4352707445
120090102,8,0.5641025641
120090103,8,1.0000000000
120090104,8,1.0000000000
120090105,19,1.0000000000
120090106,19,1.0000000000
120090107,19,1.0000000000
120090108,19,1.0000000000
120090109,19,1.0000000000
120090110,19,1.0000000000
120090111,19,1.0000000000
120090112,19,1.0000000000
120090113,19,1.0000000000
120090114,19,1.0000000000
120090115,19,1.0000000000
120090116,19,1.0000000000
120090117,19,1.0000000000
120090118,19,1.0000000000
120090119,19,1.0000000000
120090120,19,1.0000000000
120090121,19,1.0000000000
120090122,19,1.0000000000
120090123,19,1.0000000000
120090124,19,1.0000000000
120090125,19,1.0000000000
120090126,19,1.0000000000
120090127,19,1.0000000000
120090128,19,1.0000000000
120090129,19,1.0000000000
120090130,19,1.0000000000
120090131,19,1.0000000000
120090132,19,1.0000000000
120090133,19,1.0000000000
120090134,19,1.0000000000
120090135,19,1.0000000000
120090136,19,1.0000000000
120090137,19,1.0000000000
120090138,19,1.0000000000
120090139,19,1.0000000000
120090140,19,1.0000000000
120090141,19,1.0000000000
120090142,19,1.0000000000
120090143,19,1.0000000000
120090144,19,1.0000000000
120090145,19,1.0000000000
120090146,19,1.0000000000
120090147,19,1.0000000000
120090148,19,1.0000000000
120090149,19,1.0000000000
120090150,19,1.0000000000
120090151,19,1.0000000000
120090152,19,1.0000000000
120090153,19,1.0000000000
120090154,19,1.0000000000
120090155,19,1.0000000000
120090156,19,1.0000000000
120090157,19,1.0000000000
120090158,19,1.0000000000
120090159,19,1.0000000000
120090160,19,1.0000000000
120090161,19,1.0000000000
120090162,19,1.0000000000
120090163,19,1.0000000000
120090164,19,1.0000000000
120090165,19,1.0000000000
120090166,17,0.0003976637
120090166,19,0.9996023363
120090167,19,1.0000000000
120090168,19,1.0000000000
120090169,19,1.0000000000
120090170,19,1.0000000000
120090171,19,1.0000000000
120090172,19,1.0000000000
120090173,19,1.0000000000
120090174,19,1.0000000000
120090175,19,1.0000000000
120090176,19,1.0000000000
120090177,19,1.0000000000
120090178,19,1.0000000000
120090179,19,1.0000000000
120090180,19,1.0000000000
120090181,19,1.0000000000
120090182,19,1.0000000000
120090183,19,1.0000000000
120090184,19,1.0000000000
120090185,19,1.0000000000
120090186,19,1.0000000000
120090187,19,1.0000000000
120090188,19,1.0000000000
120090189,19,1.0000000000
120090190,19,1.0000000000
120090191,19,1.0000000000
120090192,19,1.0000000000
120090193,19,1.0000000000
120090194,19,1.0000000000
120090195,19,1.0000000000
120090196,19,1.0000000000
120090197,19,1.0000000000
120090198,19,1.0000000000
120090199,19,1.0000000000
120090200,19,1.0000000000
120090201,19,1.0000000000
120090202,19,1.0000000000
120090203,19,1.0000000000
120090204,19,1.0000000000
120090205,19,1.0000000000
120090206,19,1.0000000000
120090207,19,1.0000000000
120090208,19,1.0000000000
120090209,19,1.0000000000
120090210,19,1.0000000000
120090211,19,1.0000000000
120090212,19,1.0000000000
120090213,19,1.0000000000
120090214,19,1.0000000000
120090215,19,0.6655410735
120090215,8,0.3344589265
120090216,8,1.0000000000
120090217,19,1.0000000000
120090218,19,1.0000000000
120090219,19,1.0000000000
120090220,19,1.0000000000
120090221,19,1.0000000000
120090222,19,1.0000000000
120090223,19,1.0000000000
120090224,19,1.0000000000
120090225,19,1.0000000000
120090226,19,1.0000000000
120090227,19,1.0000000000
120090228,19,1.0000000000
120090229,19,1.0000000000
120090230,19,1.0000000000
120090231,19,1.0000000000
120090232,19,1.0000000000
120090233,19,1.0000000000
120090234,19,1.0000000000
120090235,19,1.0000000000
120090236,19,1.0000000000
120090237,19,1.0000000000
120090238,19,1.0000000000
120090239,19,1.0000000000
120090240,19,1.0000000000
120090241,19,1.0000000000
120090242,19,1.0000000000
120090243,19,1.0000000000
120090244,19,1.0000000000
120090245,19,1.0000000000
120090246,19,1.0000000000
120090247,19,1.0000000000
120090248,19,1.0000000000
120090249,19,1.0000000000
120090250,19,1.0000000000
120090251,19,1.0000000000
120090252,19,1.0000000000
120090253,19,1.0000000000
120090254,19,1.0000000000
120090255,19,1.0000000000
120090256,19,1.0000000000
120090257,19,1.0000000000
120090258,19,1.0000000000
120090259,19,0.3629709238
120090259,8,0.6370290762
120090260,19,1.0000000000
120090261,19,1.0000000000
120090262,19,1.0000000000
120090263,19,1.0000000000
120090264,19,1.0000000000
120090265,19,1.0000000000
120090266,19,1.0000000000
120090267,19,1.0000000000
120090268,19,1.0000000000
120090269,19,1.0000000000
120090270,19,1.0000000000
120090271,19,1.0000000000
120090272,19,1.0000000000
120090273,19,1.0000000000
120090274,8,1.0000000000
120090275,8,1.0000000000
120090276,8,1.0000000000
120090277,8,1.0000000000
120090278,8,1.0000000000
120090279,19,0.0909090909
120090279,8,0.9090909091
120090280,8,1.0000000000
120090281,8,1.0000000000
120090282,8,1.0000000000
120090283,8,1.0000000000
120090284,8,1.0000000000
120090285,8,1.0000000000
120090286,8,1.0000000000
120090287,8,1.0000000000
120090288,8,1.0000000000
120090289,8,1.0000000000
120090290,8,1.0000000000
120090291,19,1.0000000000
120090292,19,1.0000000000
120090293,19,1.0000000000
120090294,19,1.0000000000
120090295,19,1.0000000000
120090296,19,1.0000000000
120090297,19,1.0000000000
120090298,19,1.0000000000
120090299,19,1.0000000000
120090300,19,1.0000000000
120090301,19,1.0000000000
120090302,19,1.0000000000
120090303,19,1.0000000000
120090304,19,1.0000000000
120090305,19,1.0000000000
120090306,19,1.0000000000
120090307,19,1.0000000000
120090308,19,1.0000000000
120090309,19,1.0000000000
120090310,19,1.0000000000
120090311,19,1.0000000000
120090312,19,1.0000000000
120090313,19,1.0000000000
120090314,19,1.0000000000
120090315,19,1.0000000000
120090316,19,1.0000000000
120090317,19,1.0000000000
120090318,19,1.0000000000
120090319,19,1.0000000000
120090320,19,1.0000000000
120090321,19,1.0000000000
120090322,19,1.0000000000
120090323,19,1.0000000000
120090324,19,1.0000000000
120090325,19,1.0000000000
120090326,19,1.0000000000
120090327,19,1.0000000000
120090328,19,1.0000000000
120090329,19,1.0000000000
120090330,19,1.0000000000
120090331,19,1.0000000000
120090332,19,1.0000000000
120090333,19,1.0000000000
120090334,19,1.0000000000
120090335,19,1.0000000000
120090336,19,1.0000000000
120090337,19,1.0000000000
120090338,19,1.0000000000
120090339,19,1.0000000000
120090340,19,1.0000000000
120090342,19,1.0000000000
120090343,19,1.0000000000
120090344,19,1.0000000000
120090345,19,1.0000000000
120110001,37,1.0000000000
120110002,37,1.0000000000
120110003,30,1.0000000000
120110004,37,1.0000000000
120110005,37,1.0000000000
120110006,30,0.0222222222
120110006,37,0.9777777778
120110007,30,1.0000000000
120110008,37,1.0000000000
120110009,30,1.0000000000
120110010,30,0.8510638298
120110010,37,0.1489361702
120110011,30,1.0000000000
120110012,30,1.0000000000
120110013,30,1.0000000000
120110014,37,1.0000000000
120110015,30,0.9038461538
120110015,37,0.0961538462
120110016,30,1.0000000000
120110017,30,1.0000000000
120110018,30,1.0000000000
120110019,30,1.0000000000
120110020,30,1.0000000000
120110021,30,1.0000000000
120110022,30,1.0000000000
120110023,30,1.0000000000
120110024,30,1.0000000000
120110025,30,1.0000000000
120110026,37,1.0000000000
120110027,37,1.0000000000
120110028,30,1.0000000000
120110029,30,1.0000000000
120110030,30,1.0000000000
120110031,30,0.9285714286
120110031,37,0.0714285714
120110032,30,1.0000000000
120110033,30,1.0000000000
120110034,30,1.0000000000
120110035,30,1.0000000000
120110036,30,1.0000000000
120110037,30,1.0000000000
120110038,30,1.0000000000
120110039,30,1.0000000000
120110040,30,1.0000000000
120110041,37,1.0000000000
120110042,37,1.0000000000
120110043,37,1.0000000000
120110044,37,1.0000000000
120110045,37,1.0000000000
120110046,37,1.0000000000
120110047,37,1.0000000000
120110048,37,1.0000000000
120110049,37,1.0000000000
120110050,37,1.0000000000
120110051,37,1.0000000000
120110052,37,1.0000000000
120110053,37,1.0000000000
120110054,37,1.0000000000
120110055,37,1.0000000000
120110056,37,1.0000000000
120110057,37,1.0000000000
120110058,30,1.0000000000
120110059,30,0.9213483146
120110059,37,0.0786516854
120110060,37,1.0000000000
120110061,37,1.0000000000
120110062,30,1.0000000000
120110063,37,1.0000000000
120110064,37,1.0000000000
120110065,37,1.0000000000
120110066,37,1.0000000000
120110067,37,1.0000000000
120110068,37,1.0000000000
120110069,30,1.0000000000
120110070,32,1.0000000000
120110071,37,1.0000000000
120110072,37,1.0000000000
120110073,37,1.0000000000
120110074,37,1.0000000000
120110075,37,1.0000000000
120110076,37,1.0000000000
120110077,37,1.0000000000
120110078,30,1.0000000000
120110079,30,1.0000000000
120110080,37,1.0000000000
120110081,30,1.0000000000
120110082,30,1.0000000000
120110083,30,0.1081850840
120110083,37,0.8918149160
120110084,30,1.0000000000
120110085,30,1.0000000000
120110086,30,1.0000000000
120110087,30,1.0000000000
120110088,37,1.0000000000
120110089,30,1.0000000000
120110090,30,1.0000000000
120110092,37,1.0000000000
120110093,37,1.0000000000
120110094,37,1.0000000000
120110095,30,1.0000000000
120110096,30,1.0000000000
120110097,30,1.0000000000
120110098,30,1.0000000000
120110099,30,1.0000000000
120110100,30,1.0000000000
120110101,37,1.0000000000
120110102,30,1.0000000000
120110103,37,1.0000000000
120110104,37,1.0000000000
120110105,30,1.0000000000
120110106,37,1.0000000000
120110107,37,1.0000000000
120110108,37,1.0000000000
120110109,30,1.0000000000
120110110,30,1.0000000000
120110111,30,1.0000000000
120110112,37,1.0000000000
120110113,37,1.0000000000
120110114,32,1.0000000000
120110115,32,1.0000000000
120110116,32,1.0000000000
120110117,32,1.0000000000
120110118,32,1.0000000000
120110119,32,1.0000000000
120110120,32,1.0000000000
120110121,32,1.0000000000
120110122,32,0.9997841381
120110122,37,0.0002158619
120110123,32,1.0000000000
120110124,32,1.0000000000
120110125,32,1.0000000000
120110126,32,1.0000000000
120110127,32,1.0000000000
120110128,32,1.0000000000
120110129,32,1.0000000000
120110131,32,1.0000000000
120110132,32,1.0000000000
120110133,32,1.0000000000
120110134,32,1.0000000000
120110135,32,1.0000000000
120110136,32,1.0000000000
120110137,32,1.0000000000
120110138,30,1.0000000000
120110139,30,1.0000000000
120110140,30,1.0000000000
120110141,30,1.0000000000
120110142,30,1.0000000000
120110143,30,1.0000000000
120110144,30,1.0000000000
120110145,30,1.0000000000
120110146,30,0.9166666667
120110146,35,0.0833333333
120110147,30,0.9210526316
120110147,35,0.0789473684
120110148,30,1.0000000000
120110149,30,1.0000000000
120110150,30,1.0000000000
120110151,30,1.0000000000
120110152,30,1.0000000000
120110153,30,1.0000000000
120110154,30,1.0000000000
120110155,30,1.0000000000
120110156,30,1.0000000000
120110157,30,1.0000000000
120110158,30,1.0000000000
120110159,30,1.0000000000
120110160,30,1.0000000000
120110161,30,1.0000000000
120110163,30,1.0000000000
120110164,30,1.0000000000
120110165,30,1.0000000000
120110166,30,1.0000000000
120110167,30,1.0000000000
120110168,30,1.0000000000
120110169,30,1.0000000000
120110170,30,1.0000000000
120110171,30,1.0000000000
120110172,30,0.8293737170
120110172,35,0.1706262830
120110173,30,1.0000000000
120110174,30,1.0000000000
120110175,30,1.0000000000
120110176,30,1.0000000000
120110177,30,1.0000000000
120110178,30,1.0000000000
120110179,30,1.0000000000
120110180,30,0.9666666667
120110180,35,0.0333333333
120110181,30,1.0000000000
120110182,30,0.8285714286
120110182,35,0.1714285714
120110183,30,1.0000000000
120110184,30,1.0000000000
120110185,30,1.0000000000
120110186,30,1.0000000000
120110187,35,1.0000000000
120110188,30,1.0000000000
120110189,30,1.0000000000
120110190,30,1.0000000000
120110191,30,1.0000000000
120110192,30,1.0000000000
120110193,30,1.0000000000
120110194,30,1.0000000000
120110195,30,1.0000000000
120110196,30,1.0000000000
120110197,30,1.0000000000
120110198,30,1.0000000000
120110199,30,1.0000000000
120110200,30,1.0000000000
120110201,30,1.0000000000
120110202,30,1.0000000000
120110203,30,1.0000000000
120110204,30,1.0000000000
120110205,30,1.0000000000
120110206,30,1.0000000000
120110207,30,1.0000000000
120110208,30,1.0000000000
120110209,30,1.0000000000
120110210,30,1.0000000000
120110211,30,1.0000000000
120110212,30,1.0000000000
120110213,30,1.0000000000
120110214,30,1.0000000000
120110215,30,1.0000000000
120110216,30,1.0000000000
120110217,30,1.0000000000
120110218,30,1.0000000000
120110219,30,1.0000000000
120110220,30,1.0000000000
120110221,30,1.0000000000
120110222,30,1.0000000000
120110223,30,1.0000000000
120110224,30,1.0000000000
120110225,30,1.0000000000
120110226,30,1.0000000000
120110227,30,1.0000000000
120110228,30,0.9641943734
120110228,32,0.0358056266
120110229,32,1.0000000000
120110230,32,1.0000000000
120110231,32,1.0000000000
120110232,32,1.0000000000
120110233,30,0.0404421802
120110233,32,0.9595578198
120110234,32,1.0000000000
120110235,32,1.0000000000
120110236,32,1.0000000000
120110237,32,1.0000000000
120110238,32,1.0000000000
120110239,32,1.0000000000
120110240,32,1.0000000000
120110241,32,1.0000000000
120110242,32,1.0000000000
120110243,32,1.0000000000
120110244,32,1.0000000000
120110245,32,0.9606816305
120110245,35,0.0393183695
120110246,32,1.0000000000
120110247,32,1.0000000000
120110248,32,1.0000000000
120110249,32,1.0000000000
120110250,32,1.0000000000
120110251,32,1.0000000000
120110252,32,1.0000000000
120110253,32,1.0000000000
120110254,32,1.0000000000
120110255,32,1.0000000000
120110256,32,1.0000000000
120110257,32,1.0000000000
120110258,32,1.0000000000
120110259,32,1.0000000000
120110260,32,1.0000000000
120110261,32,1.0000000000
120110262,32,1.0000000000
120110263,32,0.9833436618
120110263,35,0.0166563382
120110264,32,1.0000000000
120110265,32,1.0000000000
120110266,32,1.0000000000
120110267,32,1.0000000000
120110268,32,1.0000000000
120110269,32,1.0000000000
120110270,32,1.0000000000
120110271,32,1.0000000000
120110272,32,1.0000000000
120110273,32,1.0000000000
120110274,32,1.0000000000
120110275,32,1.0000000000
120110276,32,1.0000000000
120110277,32,1.0000000000
120110278,32,1.0000000000
120110279,32,1.0000000000
120110280,32,1.0000000000
120110281,32,1.0000000000
120110282,32,1.0000000000
120110283,32,1.0000000000
120110284,32,1.0000000000
120110287,32,1.0000000000
120110288,32,1.0000000000
120110289,32,1.0000000000
120110290,32,1.0000000000
120110291,32,1.0000000000
120110292,32,1.0000000000
120110293,32,1.0000000000
120110294,32,1.0000000000
120110295,32,1.0000000000
120110296,32,1.0000000000
120110297,32,1.0000000000
120110298,32,1.0000000000
120110299,32,1.0000000000
120110300,32,1.0000000000
120110301,32,1.0000000000
120110302,32,1.0000000000
120110303,32,1.0000000000
120110304,32,1.0000000000
120110305,32,1.0000000000
120110306,32,1.0000000000
120110307,32,1.0000000000
120110308,32,1.0000000000
120110309,32,1.0000000000
120110310,32,1.0000000000
120110311,32,1.0000000000
120110312,32,1.0000000000
120110313,32,1.0000000000
120110314,32,1.0000000000
120110315,32,1.0000000000
120110316,32,1.0000000000
120110317,32,0.8125759078
120110317,35,0.1874240922
120110318,32,1.0000000000
120110319,32,1.0000000000
120110320,32,1.0000000000
120110321,32,1.0000000000
120110322,32,1.0000000000
120110323,32,1.0000000000
120110324,32,1.0000000000
120110325,32,1.0000000000
120110326,32,1.0000000000
120110327,32,1.0000000000
120110328,32,1.0000000000
120110329,32,1.0000000000
120110330,32,1.0000000000
120110331,32,1.0000000000
120110332,32,1.0000000000
120110333,32,0.9118580386
120110333,35,0.0881419614
120110334,32,0.9557607131
120110334,35,0.0442392869
120110335,32,1.0000000000
120110336,32,1.0000000000
120110337,32,1.0000000000
120110338,32,1.0000000000
120110339,32,1.0000000000
120110340,32,1.0000000000
120110341,32,1.0000000000
120110342,32,1.0000000000
120110343,32,0.0226803009
120110343,35,0.9773196991
120110344,32,1.0000000000
120110345,32,1.0000000000
120110346,35,1.0000000000
120110347,32,1.0000000000
120110348,35,1.0000000000
120110349,32,1.0000000000
120110350,32,1.0000000000
120110351,32,1.0000000000
120110352,32,1.0000000000
120110353,32,1.0000000000
120110354,32,1.0000000000
120110355,32,1.0000000000
120110356,32,1.0000000000
120110357,32,1.0000000000
120110358,32,1.0000000000
120110359,32,1.0000000000
120110360,32,1.0000000000
120110361,32,0.9655172414
120110361,37,0.0344827586
120110362,32,1.0000000000
120110363,32,1.0000000000
120110364,32,1.0000000000
120110365,32,0.9772727273
120110365,37,0.0227272727
120110366,32,1.0000000000
120110367,32,1.0000000000
120110368,32,1.0000000000
120110369,32,1.0000000000
120110370,32,1.0000000000
120110371,32,1.0000000000
120110372,32,1.0000000000
120110373,32,1.0000000000
120110374,32,1.0000000000
120110375,32,0.9615384615
120110375,35,0.0384615385
120110376,32,1.0000000000
120110377,32,1.0000000000
120110378,32,1.0000000000
120110379,32,1.0000000000
120110380,32,1.0000000000
120110381,32,1.0000000000
120110382,32,1.0000000000
120110383,32,1.0000000000
120110384,32,1.0000000000
120110385,32,1.0000000000
120110386,32,1.0000000000
120110387,32,1.0000000000
120110388,32,1.0000000000
120110389,32,1.0000000000
120110390,32,1.0000000000
120110391,32,1.0000000000
120110392,32,1.0000000000
120110393,32,1.0000000000
120110394,32,1.0000000000
120110395,32,1.0000000000
120110396,32,1.0000000000
120110397,32,1.0000000000
120110398,32,1.0000000000
120110399,32,1.0000000000
120110400,37,1.0000000000
120110401,37,1.0000000000
120110402,37,1.0000000000
120110403,32,0.0652173913
120110403,37,0.9347826087
120110404,37,1.0000000000
120110405,37,1.0000000000
120110406,37,1.0000000000
120110407,37,1.0000000000
120110408,37,1.0000000000
120110409,37,1.0000000000
120110410,37,1.0000000000
120110411,37,1.0000000000
120110412,37,1.0000000000
120110413,37,1.0000000000
120110414,30,1.0000000000
120110415,30,1.0000000000
120110416,30,1.0000000000
120110417,30,1.0000000000
120110418,30,0.9438305276
120110418,35,0.0561694724
120110419,30,1.0000000000
120110420,30,1.0000000000
120110421,30,1.0000000000
120110422,37,1.0000000000
120110423,37,1.0000000000
120110424,37,1.0000000000
120110425,35,1.0000000000
120110426,35,1.0000000000
120110427,35,1.0000000000
120110428,35,1.0000000000
120110429,35,1.0000000000
120110430,35,1.0000000000
120110431,35,1.0000000000
120110432,35,1.0000000000
120110433,35,1.0000000000
120110434,35,1.0000000000
120110435,35,1.0000000000
120110436,35,1.0000000000
120110437,35,1.0000000000
120110438,35,1.0000000000
120110439,35,1.0000000000
120110440,35,1.0000000000
120110441,35,1.0000000000
120110442,35,1.0000000000
120110443,35,1.0000000000
120110444,37,1.0000000000
120110445,37,1.0000000000
120110446,34,0.0232558140
120110446,37,0.9767441860
120110447,37,1.0000000000
120110448,37,1.0000000000
120110449,35,1.0000000000
120110450,35,1.0000000000
120110451,35,1.0000000000
120110452,35,1.0000000000
120110453,35,1.0000000000
120110454,35,1.0000000000
120110455,35,1.0000000000
120110456,35,1.0000000000
120110457,35,1.0000000000
120110458,37,1.0000000000
120110459,37,1.0000000000
120110460,30,0.0029323056
120110460,32,0.9970676944
120110461,32,1.0000000000
120110462,37,1.0000000000
120110463,37,1.0000000000
120110464,37,1.0000000000
120110465,32,0.0416666667
120110465,37,0.9583333333
120110466,37,1.0000000000
120110467,37,1.0000000000
120110468,37,1.0000000000
120110469,32,0.0526315789
120110469,37,0.9473684211
120110470,37,1.0000000000
120110471,37,1.0000000000
120110472,37,1.0000000000
120110473,32,1.0000000000
120110474,32,1.0000000000
120110475,37,1.0000000000
120110476,37,1.0000000000
120110477,37,1.0000000000
120110478,37,1.0000000000
120110479,37,1.0000000000
120110480,32,0.0012068378
120110480,37,0.9987931622
120110481,37,1.0000000000
120110482,37,1.0000000000
120110483,37,1.0000000000
120110484,37,1.0000000000
120110485,37,1.0000000000
120110486,37,1.0000000000
120110487,37,1.0000000000
120110488,37,1.0000000000
120110489,37,1.0000000000
120110490,37,1.0000000000
120110491,32,1.0000000000
120110492,32,1.0000000000
120110493,32,1.0000000000
120110494,32,1.0000000000
120110495,32,0.9714285714
120110495,37,0.0285714286
120110496,32,1.0000000000
120110497,32,1.0000000000
120110498,32,1.0000000000
120110499,32,1.0000000000
120110500,32,1.0000000000
120110501,32,1.0000000000
120110502,32,0.9749445570
120110502,37,0.0250554430
120110503,32,1.0000000000
120110504,32,1.0000000000
120110505,37,1.0000000000
120110506,37,1.0000000000
120110507,37,1.0000000000
120110508,37,1.0000000000
120110509,37,1.0000000000
120110510,37,1.0000000000
120110511,37,1.0000000000
120110512,37,1.0000000000
120110513,37,1.0000000000
120110514,37,1.0000000000
120110515,32,1.0000000000
120110516,37,1.0000000000
120110517,32,0.0784476982
120110517,37,0.9215523018
120110518,37,1.0000000000
120110519,37,1.0000000000
120110520,32,0.2860374148
120110520,37,0.7139625852
120110521,37,1.0000000000
120110522,37,1.0000000000
120110523,37,1.0000000000
120110524,37,1.0000000000
