from_vtd10,district,weight
120050043,6,1.0000000000
120050044,6,1.0000000000
120050045,6,1.0000000000
120050046,6,1.0000000000
120050047,6,1.0000000000
120050048,6,1.0000000000
120050049,6,1.0000000000
120050050,6,1.0000000000
120050051,6,1.0000000000
120050052,6,1.0000000000
120050053,6,1.0000000000
120050054,6,1.0000000000
120050055,6,1.0000000000
120050056,6,1.0000000000
120050057,6,1.0000000000
120050058,6,1.0000000000
120070001,10,1.0000000000
120070002,10,1.0000000000
120070003,10,1.0000000000
120070004,10,1.0000000000
120070005,10,1.0000000000
120070006,10,1.0000000000
120070007,10,1.0000000000
120070008,10,1.0000000000
120070009,10,1.0000000000
120070010,10,1.0000000000
120070011,10,1.0000000000
120070012,10,1.0000000000
120070013,10,1.0000000000
120070014,10,1.0000000000
120070015,10,1.0000000000
120070016,10,1.0000000000
120070017,10,1.0000000000
120070018,10,1.0000000000
120070019,10,1.0000000000
120070020,10,1.0000000000
120090001,30,1.0000000000
120090002,30,1.0000000000
120090003,30,1.0000000000
120090004,30,1.0000000000
120090005,30,1.0000000000
120090006,30,0.8914728682
120090006,31,0.1085271318
120090007,31,1.0000000000
120090008,32,1.0000000000
120090009,32,1.0000000000
120090010,32,0.4251224731
120090010,33,0.5748775269
120090011,33,0.9830508475
120090011,34,0.0169491525
120090012,33,0.0003389190
120090012,34,0.9996610810
120090013,31,0.1378952474
120090013,32,0.8621047526
120090014,31,1.0000000000
120090015,31,1.0000000000
120090016,31,1.0000000000
120090017,31,1.0000000000
120090018,30,1.0000000000
120090019,30,1.0000000000
120090020,31,1.0000000000
120090021,30,1.0000000000
120090022,33,1.0000000000
120090023,34,1.0000000000
120090024,34,1.0000000000
120090025,31,1.0000000000
120090026,30,1.0000000000
120090027,30,1.0000000000
120090028,30,1.0000000000
120090029,30,1.0000000000
120090030,31,1.0000000000
120090031,31,1.0000000000
120090032,31,1.0000000000
120090033,30,0.2545454545
120090033,31,0.7454545455
120090034,30,1.0000000000
120090035,33,1.0000000000
120090036,33,1.0000000000
120090037,33,1.0000000000
120090038,30,1.0000000000
120090039,32,1.0000000000
120090040,33,1.0000000000
120090041,33,1.0000000000
120090042,33,1.0000000000
120090043,32,0.9908889690
120090043,33,0.0091110310
120090044,32,1.0000000000
120090045,31,0.0270434257
120090045,32,0.9729565743
120090046,32,1.0000000000
120090047,31,1.0000000000
120090048,30,0.8604651163
120090048,31,0.1395348837
120090049,30,1.0000000000
120090050,31,1.0000000000
120090051,31,1.0000000000
120090052,31,1.0000000000
120090053,31,1.0000000000
120090054,32,1.0000000000
120090055,32,1.0000000000
120090056,32,1.0000000000
120090057,32,1.0000000000
120090058,32,1.0000000000
120090059,32,1.0000000000
120090060,32,1.0000000000
120090061,32,1.0000000000
120090062,33,1.0000000000
120090063,33,1.0000000000
120090064,32,0.7298175548
120090064,33,0.2701824452
120090065,33,1.0000000000
120090066,32,1.0000000000
120090067,32,0.2000000000
120090067,33,0.8000000000
120090068,32,0.4000000000
120090068,33,0.6000000000
120090069,31,1.0000000000
120090070,31,1.0000000000
120090071,32,1.0000000000
120090072,33,1.0000000000
120090073,33,1.0000000000
120090074,32,0.2491632707
120090074,33,0.7508367293
120090075,32,1.0000000000
120090076,33,1.0000000000
120090077,32,1.0000000000
120090078,31,1.0000000000
120090079,32,1.0000000000
120090080,31,0.9892473118
120090080,32,0.0107526882
120090081,31,1.0000000000
120090082,31,1.0000000000
120090083,31,1.0000000000
120090084,31,1.0000000000
120090085,31,1.0000000000
120090086,31,1.0000000000
120090087,30,1.0000000000
120090088,31,1.0000000000
120090089,30,0.2962962963
120090089,31,0.7037037037
120090090,31,1.0000000000
120090091,31,0.9859154930
120090091,32,0.0140845070
120090092,32,1.0000000000
120090093,32,1.0000000000
120090094,31,1.0000000000
120090095,31,1.0000000000
120090096,31,1.0000000000
120090097,31,1.0000000000
120090098,30,1.0000000000
120090099,30,0.1538461538
120090099,31,0.8461538462
120090100,31,1.0000000000
120090101,31,1.0000000000
120090102,31,0.9993733087
120090102,35,0.0006266913
120090103,31,1.0000000000
120090104,30,1.0000000000
120090105,32,1.0000000000
120090106,31,1.0000000000
120090107,32,1.0000000000
120090108,32,1.0000000000
120090109,32,1.0000000000
120090110,32,1.0000000000
120090111,32,1.0000000000
120090112,32,1.0000000000
120090113,32,1.0000000000
120090114,33,1.0000000000
120090115,33,1.0000000000
120090116,32,1.0000000000
120090117,31,0.0000098899
120090117,32,0.9999901101
120090118,31,1.0000000000
120090119,31,1.0000000000
120090120,31,1.0000000000
120090121,31,1.0000000000
120090122,31,1.0000000000
120090123,32,1.0000000000
120090124,33,1.0000000000
120090125,31,1.0000000000
120090126,31,1.0000000000
120090127,32,1.0000000000
120090128,32,1.0000000000
120090129,32,1.0000000000
120090130,32,1.0000000000
120090131,32,1.0000000000
120090132,32,1.0000000000
120090133,32,1.0000000000
120090134,32,1.0000000000
120090135,32,1.0000000000
120090136,32,1.0000000000
120090137,32,1.0000000000
120090138,32,1.0000000000
120090139,31,0.9758664235
120090139,32,0.0241335765
120090140,31,1.0000000000
120090141,32,1.0000000000
120090142,32,1.0000000000
120090143,33,1.0000000000
120090144,32,1.0000000000
120090145,32,0.9714249416
120090145,33,0.0285750584
120090146,32,1.0000000000
120090147,32,1.0000000000
120090148,32,1.0000000000
120090149,32,1.0000000000
120090150,33,1.0000000000
120090151,34,1.0000000000
120090152,33,1.0000000000
120090153,31,1.0000000000
120090154,33,1.0000000000
120090155,33,1.0000000000
120090156,33,1.0000000000
120090157,33,1.0000000000
120090158,33,1.0000000000
120090159,32,1.0000000000
120090160,31,1.0000000000
120090161,31,1.0000000000
120090162,31,1.0000000000
120090163,31,1.0000000000
120090164,31,1.0000000000
120090165,31,1.0000000000
120090166,31,0.9996023363
120090166,35,0.0003976637
120090167,32,1.0000000000
120090168,32,1.0000000000
120090169,32,1.0000000000
120090170,32,0.9989361150
120090170,33,0.0010638850
120090171,33,1.0000000000
120090172,31,1.0000000000
120090173,33,1.0000000000
120090174,31,1.0000000000
120090175,31,1.0000000000
120090176,31,1.0000000000
120090177,31,1.0000000000
120090178,31,1.0000000000
120090179,32,1.0000000000
120090180,31,0.9265232616
120090180,32,0.0734767384
120090181,31,1.0000000000
120090182,31,1.0000000000
120090183,32,1.0000000000
120090184,32,1.0000000000
120090185,32,1.0000000000
120090186,31,1.0000000000
120090187,32,1.0000000000
120090188,32,1.0000000000
120090189,32,1.0000000000
120090190,32,1.0000000000
120090191,32,1.0000000000
120090192,32,1.0000000000
120090193,32,1.0000000000
120090194,33,1.0000000000
120090195,33,1.0000000000
120090196,33,1.0000000000
120090197,31,1.0000000000
120090198,33,1.0000000000
120090199,33,1.0000000000
120090200,32,1.0000000000
120090201,32,1.0000000000
120090202,32,1.0000000000
120090203,33,1.0000000000
120090204,31,1.0000000000
120090205,32,1.0000000000
120090206,33,1.0000000000
120090207,33,1.0000000000
120090208,33,1.0000000000
120090209,33,1.0000000000
120090210,33,1.0000000000
120090211,32,1.0000000000
120090212,32,1.0000000000
120090213,34,1.0000000000
120090214,31,1.0000000000
120090215,31,1.0000000000
120090216,31,1.0000000000
120090217,31,1.0000000000
120090218,31,1.0000000000
120090219,31,1.0000000000
120090220,31,1.0000000000
120090221,31,1.0000000000
120090222,31,1.0000000000
120090223,31,1.0000000000
120090224,31,1.0000000000
120090225,32,1.0000000000
120090226,31,1.0000000000
120090227,31,1.0000000000
120090228,31,1.0000000000
120090229,31,1.0000000000
120090230,31,1.0000000000
120090231,31,1.0000000000
120090232,33,1.0000000000
120090233,33,1.0000000000
120090234,33,0.8647396934
120090234,34,0.1352603066
120090235,34,1.0000000000
120090236,33,1.0000000000
120090237,33,1.0000000000
120090238,33,1.0000000000
120090239,34,1.0000000000
120090240,33,1.0000000000
120090241,33,1.0000000000
120090242,33,1.0000000000
120090243,33,1.0000000000
120090244,33,1.0000000000
120090245,33,1.0000000000
120090246,33,1.0000000000
120090247,32,1.0000000000
120090248,32,1.0000000000
120090249,33,1.0000000000
120090250,33,1.0000000000
120090251,33,1.0000000000
120090252,32,1.0000000000
120090253,31,1.0000000000
120090254,32,1.0000000000
120090255,32,1.0000000000
120090256,32,1.0000000000
120090257,33,1.0000000000
120090258,33,1.0000000000
120090259,30,0.4631665810
120090259,31,0.5368334190
120090260,31,1.0000000000
120090261,32,1.0000000000
120090262,32,1.0000000000
120090263,32,1.0000000000
120090264,32,1.0000000000
120090265,31,1.0000000000
120090266,31,1.0000000000
120090267,31,1.0000000000
120090268,33,1.0000000000
120090269,33,1.0000000000
120090270,33,1.0000000000
120090271,33,1.0000000000
120090272,33,1.0000000000
120090273,33,1.0000000000
120090274,30,1.0000000000
120090275,30,0.6666666667
120090275,31,0.3333333333
120090276,30,1.0000000000
120090277,30,0.8346738537
120090277,31,0.1653261464
120090278,30,1.0000000000
120090279,30,0.0909090909
120090279,31,0.9090909091
120090280,31,1.0000000000
120090281,31,1.0000000000
120090282,31,1.0000000000
120090283,31,1.0000000000
120090284,31,1.0000000000
120090285,31,1.0000000000
120090286,31,1.0000000000
120090287,31,1.0000000000
120090288,31,1.0000000000
120090289,31,1.0000000000
120090290,31,1.0000000000
120090291,32,1.0000000000
120090292,32,1.0000000000
120090293,32,1.0000000000
120090294,32,1.0000000000
120090295,32,1.0000000000
120090296,32,1.0000000000
120090297,31,1.0000000000
120090298,32,1.0000000000
120090299,33,1.0000000000
120090300,33,1.0000000000
120090301,31,1.0000000000
120090302,31,1.0000000000
120090303,31,1.0000000000
120090304,32,1.0000000000
120090305,32,1.0000000000
120090306,33,1.0000000000
120090307,33,1.0000000000
120090308,32,1.0000000000
120090309,33,1.0000000000
120090310,32,1.0000000000
120090311,32,1.0000000000
120090312,32,1.0000000000
120090313,31,1.0000000000
120090314,31,1.0000000000
120090315,33,1.0000000000
120090316,32,1.0000000000
120090317,32,1.0000000000
120090318,32,1.0000000000
120090319,32,1.0000000000
120090320,33,1.0000000000
120090321,34,1.0000000000
120090322,33,1.0000000000
120090323,33,1.0000000000
120090324,33,1.0000000000
120090325,31,1.0000000000
120090326,31,1.0000000000
120090327,31,1.0000000000
120090328,33,1.0000000000
120090329,33,1.0000000000
120090330,33,1.0000000000
120090331,33,1.0000000000
120090332,32,1.0000000000
120090333,33,1.0000000000
120090334,34,1.0000000000
120090335,34,1.0000000000
120090336,34,1.0000000000
120090337,33,1.0000000000
120090338,32,1.0000000000
120090339,33,0.2222725940
120090339,34,0.7777274060
120090340,32,1.0000000000
120090342,32,1.0000000000
120090343,33,1.0000000000
120090344,33,1.0000000000
120090345,33,1.0000000000
120110001,100,1.0000000000
120110002,100,1.0000000000
120110003,98,1.0000000000
120110004,100,1.0000000000
120110005,100,0.9795918367
120110005,98,0.0204081633
120110006,100,1.0000000000
120110007,98,1.0000000000
120110008,100,1.0000000000
120110009,98,1.0000000000
120110010,100,0.1279943446
120110010,98,0.8720056554
120110011,98,1.0000000000
120110012,98,1.0000000000
120110013,98,1.0000000000
120110014,100,1.0000000000
120110015,100,0.0961538462
120110015,98,0.9038461538
120110016,98,1.0000000000
120110017,98,1.0000000000
120110018,98,1.0000000000
120110019,98,1.0000000000
120110020,98,1.0000000000
120110021,98,1.0000000000
120110022,98,1.0000000000
120110023,98,1.0000000000
120110024,98,1.0000000000
120110025,98,1.0000000000
120110026,100,1.0000000000
120110027,100,0.6666666667
120110027,98,0.3333333333
120110028,98,1.0000000000
120110029,98,1.0000000000
120110030,98,1.0000000000
120110031,98,1.0000000000
120110032,98,1.0000000000
120110033,98,1.0000000000
120110034,98,1.0000000000
120110035,98,1.0000000000
120110036,98,1.0000000000
120110037,98,1.0000000000
120110038,98,1.0000000000
120110039,98,1.0000000000
120110040,98,1.0000000000
120110041,100,1.0000000000
120110042,100,1.0000000000
120110043,100,1.0000000000
120110044,101,1.0000000000
120110045,101,1.0000000000
120110046,100,1.0000000000
120110047,100,1.0000000000
120110048,100,1.0000000000
120110049,100,1.0000000000
120110050,100,1.0000000000
120110051,100,1.0000000000
120110052,100,1.0000000000
120110053,100,1.0000000000
120110054,100,1.0000000000
120110055,100,1.0000000000
120110056,100,1.0000000000
120110057,100,1.0000000000
120110058,98,1.0000000000
120110059,98,1.0000000000
120110060,100,1.0000000000
120110061,100,1.0000000000
120110062,98,1.0000000000
120110063,100,1.0000000000
120110064,100,1.0000000000
120110065,100,1.0000000000
120110066,100,1.0000000000
120110067,100,1.0000000000
120110068,100,1.0000000000
120110069,98,1.0000000000
120110070,98,1.0000000000
120110071,100,1.0000000000
120110072,100,1.0000000000
120110073,100,1.0000000000
120110074,100,1.0000000000
120110075,100,1.0000000000
120110076,100,1.0000000000
120110077,100,1.0000000000
120110078,98,1.0000000000
120110079,98,1.0000000000
120110080,100,1.0000000000
120110081,98,1.0000000000
120110082,98,1.0000000000
120110083,100,0.8658228211
120110083,98,0.1341771789
120110084,98,1.0000000000
120110085,98,1.0000000000
120110086,98,1.0000000000
120110087,98,1.0000000000
120110088,100,1.0000000000
120110089,98,1.0000000000
120110090,98,1.0000000000
120110092,100,1.0000000000
120110093,100,1.0000000000
120110094,100,1.0000000000
120110095,98,1.0000000000
120110096,98,1.0000000000
120110097,98,1.0000000000
120110098,98,1.0000000000
120110099,98,1.0000000000
120110100,98,1.0000000000
120110101,100,1.0000000000
120110102,98,1.0000000000
120110103,100,1.0000000000
120110104,100,0.9787234043
120110104,98,0.0212765957
120110105,98,1.0000000000
120110106,100,0.9545454545
120110106,98,0.0454545455
120110107,100,1.0000000000
120110108,100,0.9864864865
120110108,98,0.0135135135
120110109,98,1.0000000000
120110110,98,1.0000000000
120110111,98,1.0000000000
120110112,100,1.0000000000
120110113,100,1.0000000000
120110114,98,1.0000000000
120110115,98,1.0000000000
120110116,98,1.0000000000
120110117,98,1.0000000000
120110118,98,1.0000000000
120110119,98,1.0000000000
120110120,98,1.0000000000
120110121,98,1.0000000000
120110122,100,0.0002158619
120110122,98,0.9997841381
120110123,98,1.0000000000
120110124,98,1.0000000000
120110125,98,1.0000000000
120110126,98,1.0000000000
120110127,98,1.0000000000
120110128,97,0.5144123290
120110128,98,0.4855876710
120110129,98,1.0000000000
120110131,98,1.0000000000
120110132,98,1.0000000000
120110133,98,1.0000000000
120110134,98,1.0000000000
120110135,98,1.0000000000
120110136,98,1.0000000000
120110137,98,1.0000000000
120110138,95,1.0000000000
120110139,96,1.0000000000
120110140,96,1.0000000000
120110141,96,1.0000000000
120110142,96,1.0000000000
120110143,96,1.0000000000
120110144,96,1.0000000000
120110145,96,1.0000000000
120110146,96,1.0000000000
120110147,96,1.0000000000
120110148,96,1.0000000000
120110149,96,1.0000000000
120110150,96,1.0000000000
120110151,95,1.0000000000
120110152,95,1.0000000000
120110153,96,1.0000000000
120110154,95,0.0010120520
120110154,96,0.9989879480
120110155,96,1.0000000000
120110156,95,1.0000000000
120110157,95,1.0000000000
120110158,96,1.0000000000
120110159,96,1.0000000000
120110160,95,1.0000000000
120110161,95,0.0800000000
120110161,96,0.9200000000
120110163,96,1.0000000000
120110164,95,1.0000000000
120110165,96,1.0000000000
120110166,96,1.0000000000
120110167,95,1.0000000000
120110168,96,1.0000000000
120110169,95,0.8421052632
120110169,96,0.1578947368
120110170,96,1.0000000000
120110171,96,1.0000000000
120110172,96,1.0000000000
120110173,96,1.0000000000
120110174,96,1.0000000000
120110175,96,1.0000000000
120110176,96,1.0000000000
120110177,96,1.0000000000
120110178,95,1.0000000000
120110179,95,1.0000000000
120110180,95,0.9666666667
120110180,96,0.0333333333
120110181,96,1.0000000000
120110182,96,1.0000000000
120110183,95,1.0000000000
120110184,95,1.0000000000
120110185,95,1.0000000000
120110186,95,1.0000000000
120110187,103,0.2042632954
120110187,96,0.7957367046
120110188,95,0.6666666667
120110188,98,0.3333333333
120110189,95,0.9600000000
120110189,98,0.0400000000
120110190,95,1.0000000000
120110191,95,1.0000000000
120110192,95,0.8570076912
120110192,98,0.1429923088
120110193,95,1.0000000000
120110194,95,0.9215686275
120110194,98,0.0784313725
120110195,95,0.8947368421
120110195,98,0.1052631579
120110196,95,1.0000000000
120110197,95,1.0000000000
120110198,95,1.0000000000
120110199,95,1.0000000000
120110200,95,1.0000000000
120110201,95,1.0000000000
120110202,95,0.9789473684
120110202,98,0.0210526316
120110203,95,1.0000000000
120110204,95,1.0000000000
120110205,95,1.0000000000
120110206,95,1.0000000000
120110207,95,1.0000000000
120110208,95,0.9964024508
120110208,96,0.0035975492
120110209,95,1.0000000000
120110210,95,1.0000000000
120110211,95,1.0000000000
120110212,95,1.0000000000
120110213,95,1.0000000000
120110214,95,1.0000000000
120110215,95,1.0000000000
120110216,95,1.0000000000
120110217,95,1.0000000000
120110218,95,1.0000000000
120110219,95,1.0000000000
120110220,95,1.0000000000
120110221,95,1.0000000000
120110222,95,1.0000000000
120110223,95,1.0000000000
120110224,95,1.0000000000
120110225,95,1.0000000000
120110226,95,1.0000000000
120110227,95,0.9870337617
120110227,96,0.0129662383
120110228,95,0.9641943734
120110228,97,0.0358056266
120110229,97,1.0000000000
120110230,97,1.0000000000
120110231,97,1.0000000000
120110232,97,1.0000000000
120110233,95,0.0404421802
120110233,97,0.9595578198
120110234,97,1.0000000000
120110235,97,1.0000000000
120110236,97,1.0000000000
120110237,97,1.0000000000
120110238,97,1.0000000000
120110239,97,1.0000000000
120110240,97,1.0000000000
120110241,97,1.0000000000
120110242,97,1.0000000000
120110243,97,1.0000000000
120110244,97,1.0000000000
120110245,96,1.0000000000
120110246,96,1.0000000000
120110247,97,1.0000000000
120110248,96,1.0000000000
120110249,96,1.0000000000
120110250,97,1.0000000000
120110251,97,1.0000000000
120110252,96,0.9905563642
120110252,97,0.0094436358
120110253,97,0.1476151859
120110253,98,0.8523848141
120110254,97,1.0000000000
120110255,96,1.0000000000
120110256,97,1.0000000000
120110257,97,1.0000000000
120110258,97,1.0000000000
120110259,98,1.0000000000
120110260,96,1.0000000000
120110261,97,1.0000000000
120110262,96,1.0000000000
120110263,96,1.0000000000
120110264,96,1.0000000000
120110265,97,1.0000000000
120110266,97,1.0000000000
120110267,96,1.0000000000
120110268,96,1.0000000000
120110269,96,1.0000000000
120110270,97,1.0000000000
120110271,96,1.0000000000
120110272,97,1.0000000000
120110273,97,0.9130434783
120110273,98,0.0869565217
120110274,97,1.0000000000
120110275,97,1.0000000000
120110276,97,0.1202582728
120110276,98,0.8797417272
120110277,97,1.0000000000
120110278,97,1.0000000000
120110279,98,0.1250000000
120110279,99,0.8750000000
120110280,97,0.0017126751
120110280,98,0.0935254201
120110280,99,0.9047619048
120110281,97,0.9948260264
120110281,99,0.0051739736
120110282,97,1.0000000000
120110283,97,1.0000000000
120110284,98,0.3809523810
120110284,99,0.6190476190
120110287,98,1.0000000000
120110288,97,1.0000000000
120110289,97,1.0000000000
120110290,97,1.0000000000
120110291,97,1.0000000000
120110292,97,0.0081224580
120110292,99,0.9918775420
120110293,99,1.0000000000
120110294,97,1.0000000000
120110295,97,1.0000000000
120110296,99,1.0000000000
120110297,99,1.0000000000
120110298,97,1.0000000000
120110299,99,1.0000000000
120110300,99,1.0000000000
120110301,99,1.0000000000
120110302,97,1.0000000000
120110303,97,1.0000000000
120110304,97,1.0000000000
120110305,97,1.0000000000
120110306,99,1.0000000000
120110307,97,1.0000000000
120110308,96,0.1666666667
120110308,97,0.8333333333
120110309,97,1.0000000000
120110310,97,1.0000000000
120110311,97,1.0000000000
120110312,99,1.0000000000
120110313,99,1.0000000000
120110314,99,1.0000000000
120110315,99,1.0000000000
120110316,99,1.0000000000
120110317,96,1.0000000000
120110318,97,1.0000000000
120110319,97,0.9700341903
120110319,99,0.0299658097
120110320,97,0.9976466182
120110320,99,0.0023533818
120110321,97,1.0000000000
120110322,97,1.0000000000
120110323,97,1.0000000000
120110324,96,1.0000000000
120110325,97,1.0000000000
120110326,97,1.0000000000
120110327,97,1.0000000000
120110328,97,1.0000000000
120110329,102,0.9166666667
120110329,97,0.0833333333
120110330,102,1.0000000000
120110331,102,1.0000000000
120110332,97,1.0000000000
120110333,96,1.0000000000
120110334,96,1.0000000000
120110335,102,1.0000000000
120110336,102,1.0000000000
120110337,102,1.0000000000
120110338,102,1.0000000000
120110339,96,1.0000000000
120110340,97,1.0000000000
120110341,102,1.0000000000
120110342,102,1.0000000000
120110343,102,0.0171494511
120110343,96,0.9828505489
120110344,102,1.0000000000
120110345,96,1.0000000000
120110346,102,0.2290910812
120110346,103,0.7709089188
120110347,96,1.0000000000
120110348,103,1.0000000000
120110349,102,0.0909090909
120110349,96,0.9090909091
120110350,96,1.0000000000
120110351,96,1.0000000000
120110352,102,1.0000000000
120110353,102,1.0000000000
120110354,102,1.0000000000
120110355,96,1.0000000000
120110356,97,1.0000000000
120110357,97,1.0000000000
120110358,99,1.0000000000
120110359,99,1.0000000000
120110360,99,1.0000000000
120110361,99,1.0000000000
120110362,102,1.0000000000
120110363,99,1.0000000000
120110364,99,1.0000000000
120110365,99,1.0000000000
120110366,102,0.3333333333
120110366,99,0.6666666667
120110367,99,1.0000000000
120110368,102,0.9677419355
120110368,97,0.0322580645
120110369,99,1.0000000000
120110370,99,1.0000000000
120110371,102,0.3461538462
120110371,99,0.6538461538
120110372,97,1.0000000000
120110373,97,1.0000000000
120110374,97,1.0000000000
120110375,102,0.9615384615
120110375,96,0.0384615385
120110376,102,1.0000000000
120110377,97,1.0000000000
120110378,102,1.0000000000
120110379,99,1.0000000000
120110380,97,1.0000000000
120110381,99,1.0000000000
120110382,102,1.0000000000
120110383,102,0.3478260870
120110383,97,0.6521739130
120110384,102,1.0000000000
120110385,102,1.0000000000
120110386,102,1.0000000000
120110387,102,1.0000000000
120110388,102,1.0000000000
120110389,99,1.0000000000
120110390,99,1.0000000000
120110391,99,1.0000000000
120110392,102,1.0000000000
120110393,102,1.0000000000
120110394,102,1.0000000000
120110395,102,1.0000000000
120110396,99,1.0000000000
120110397,99,1.0000000000
120110398,102,1.0000000000
120110399,99,1.0000000000
120110400,99,1.0000000000
120110401,99,1.0000000000
120110402,99,1.0000000000
120110403,98,0.0434782609
120110403,99,0.9565217391
120110404,99,1.0000000000
120110405,99,1.0000000000
120110406,99,1.0000000000
120110407,99,1.0000000000
120110408,100,1.0000000000
120110409,100,1.0000000000
120110410,100,1.0000000000
120110411,100,1.0000000000
120110412,100,1.0000000000
120110413,100,1.0000000000
120110414,95,1.0000000000
120110415,95,1.0000000000
120110416,95,1.0000000000
120110417,95,1.0000000000
120110418,95,0.9438305276
120110418,96,0.0561694724
120110419,95,1.0000000000
120110420,95,1.0000000000
120110421,95,1.0000000000
120110422,105,1.0000000000
120110423,105,1.0000000000
120110424,105,1.0000000000
120110425,103,1.0000000000
120110426,103,1.0000000000
120110427,103,1.0000000000
120110428,103,1.0000000000
120110429,103,1.0000000000
120110430,103,1.0000000000
120110431,103,1.0000000000
120110432,103,1.0000000000
120110433,103,1.0000000000
120110434,103,0.7937401168
120110434,96,0.2062598832
120110435,103,1.0000000000
120110436,103,1.0000000000
120110437,103,1.0000000000
120110438,103,1.0000000000
120110439,103,1.0000000000
120110440,103,1.0000000000
120110441,103,1.0000000000
120110442,103,1.0000000000
120110443,103,1.0000000000
120110444,105,1.0000000000
120110445,105,1.0000000000
120110446,105,0.9767441860
120110446,107,0.0232558140
120110447,105,1.0000000000
120110448,105,1.0000000000
120110449,102,1.0000000000
120110450,102,1.0000000000
120110451,102,1.0000000000
120110452,103,1.0000000000
120110453,103,0.8483930088
120110453,96,0.1516069912
120110454,103,1.0000000000
120110455,103,1.0000000000
120110456,103,1.0000000000
120110457,103,1.0000000000
120110458,100,1.0000000000
120110459,100,1.0000000000
120110460,98,1.0000000000
120110461,98,1.0000000000
120110462,100,1.0000000000
120110463,100,1.0000000000
120110464,100,1.0000000000
120110465,100,0.9583333333
120110465,98,0.0416666667
120110466,100,1.0000000000
